path,tagname
Project.InitialSituation.Furniture.ControllerCabinets.ControllerCabinet.@puic,@puic
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@material,@material
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@abbreviation,@abbreviation
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@type,@type
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@isMoveable,@isMoveable
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@roadName,@roadName
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.@name,@name
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@localID,@localID
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@originType,@originType
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@source,@source
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Lock.@puic,@puic
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@hasBridgeWatcherFunction,@hasBridgeWatcherFunction
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@name,@name
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@signRefs,@signRefs
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@wildlifeCrossing,@wildlifeCrossing
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@waterWayName,@waterWayName
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.@name,@name
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@localID,@localID
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@originType,@originType
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@source,@source
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.@partType,@partType
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.CivilConstructionPart.@puic,@puic
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@localID,@localID
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@originType,@originType
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@source,@source
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@isShippingPriority,@isShippingPriority
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@puic,@puic
Project.InitialSituation.Furniture.CivilConstructions.CivilConstruction.@carriesTrack,@carriesTrack
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.@name,@name
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@localID,@localID
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@originType,@originType
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@source,@source
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.ControlBooths.ControlBooth.@puic,@puic
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.@name,@name
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@localID,@localID
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@originType,@originType
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@source,@source
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.ControlConsoles.ControlConsole.@puic,@puic
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.@name,@name
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@localID,@localID
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@originType,@originType
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@source,@source
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.RoeTrenches.RoeTrench.@puic,@puic
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.@name,@name
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@localID,@localID
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@originType,@originType
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.FuelFacilities.FuelFacility.Metadata.@objectEndTime,@objectEndTime
