path,tagname
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.SwitchConnectionCabinets.SwitchConnectionCabinet.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.SwitchConnectionCabinets.SwitchConnectionCabinet.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.SwitchConnectionCabinets.SwitchConnectionCabinet.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.SwitchConnectionCabinets.SwitchConnectionCabinet.Location.GeographicLocation.gml:Point.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.SwitchConnectionCabinets.SwitchConnectionCabinet.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.SwitchConnectionCabinets.SwitchConnectionCabinet.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.@puic,@puic
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@source,@source
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@sourceDataOwner,@sourceDataOwner
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@localID,@localID
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@objectEndTime,@objectEndTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@relativeElevation,@relativeElevation
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@registrationTime,@registrationTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@lifeCycleStatus,@lifeCycleStatus
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@objectBeginTime,@objectBeginTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@originType,@originType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Metadata.@isInService,@isInService
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.GeographicLocation.gml:Point.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.AtbVvConnectionCabinets.AtbVvConnectionCabinet.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.@puic,@puic
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@source,@source
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@sourceDataOwner,@sourceDataOwner
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@localID,@localID
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@objectEndTime,@objectEndTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@relativeElevation,@relativeElevation
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@registrationTime,@registrationTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@lifeCycleStatus,@lifeCycleStatus
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@objectBeginTime,@objectBeginTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@originType,@originType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Metadata.@isInService,@isInService
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.GeographicLocation.gml:Point.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.BrakeTestingInstallations.BrakeTestingInstallation.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.@puic,@puic
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@source,@source
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@sourceDataOwner,@sourceDataOwner
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@localID,@localID
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@objectEndTime,@objectEndTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@relativeElevation,@relativeElevation
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@registrationTime,@registrationTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@lifeCycleStatus,@lifeCycleStatus
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@objectBeginTime,@objectBeginTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@originType,@originType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Metadata.@isInService,@isInService
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.GeographicLocation.gml:Point.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.MonitoringSystemCabinets.MonitoringSystemCabinet.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@source,@source
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@sourceDataOwner,@sourceDataOwner
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@localID,@localID
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@objectEndTime,@objectEndTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@relativeElevation,@relativeElevation
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@registrationTime,@registrationTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@lifeCycleStatus,@lifeCycleStatus
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@objectBeginTime,@objectBeginTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@originType,@originType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Metadata.@isInService,@isInService
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.@poleFoundationType,@poleFoundationType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.@puic,@puic
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.@poleType,@poleType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.GeographicLocation.gml:Point.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Pole.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@source,@source
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@sourceDataOwner,@sourceDataOwner
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@localID,@localID
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@objectEndTime,@objectEndTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@relativeElevation,@relativeElevation
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@registrationTime,@registrationTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@lifeCycleStatus,@lifeCycleStatus
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@objectBeginTime,@objectBeginTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@originType,@originType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Metadata.@isInService,@isInService
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@source,@source
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@sourceDataOwner,@sourceDataOwner
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@localID,@localID
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@objectEndTime,@objectEndTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@relativeElevation,@relativeElevation
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@registrationTime,@registrationTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@lifeCycleStatus,@lifeCycleStatus
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@objectBeginTime,@objectBeginTime
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@originType,@originType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Metadata.@isInService,@isInService
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.@name,@name
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.@girderType,@girderType
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.@puic,@puic
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.GeographicLocation.gml:LineString.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Girder.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.@puic,@puic
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.@hasBridge,@hasBridge
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.GeographicLocation.gml:LineString.@srsName,@srsName
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.Gantries.Gantry.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.WorkPits.WorkPit.Location.KmRibbonLocation.@value,@value
SignalingDesign.RailInfrastructure.TrackAssets.TrackSideEquipment.WorkPits.WorkPit.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
